Unnamed: 0,kW_site_1,kW_site_2,kW_site_3,kW_site_4,kW_site_5,kW_site_6,kW_site_7,kW_site_8,kW_site_9,kW_site_10,kW_site_11,kW_site_12,kW_site_13,kW_site_14,kW_site_15,kW_site_21,kW_site_22,kW_site_23,kW_site_24,kW_site_25,kW_site_26,kW_site_27,kW_site_28,kW_site_29,kW_site_30,kW_site_31,kW_site_32,kW_site_33,kW_site_34,kW_site_35,kW_site_36,kW_site_37,kW_site_38,kW_site_39,kW_site_40,kW_site_41,kW_site_42,kW_site_43,kW_site_44,kW_site_45,kW_site_46,kW_site_47,kW_site_48,kW_site_49,kW_site_50
2023-11-26 21:40:00+00:00,187.20634765625,-0.6898466348648071,201.09363403320313,238.9076629638672,202.4382476806641,408.044,146.88899999999998,138.22899999999998,393.071,311.03900000000004,4331.169,576.0120000000001,-864.74,276.505,,90.722,801.811,1129.39,149.77100000000002,,3628.992,501.151,259.20099999999996,336.952,10.079,29913.709000000003,10967.748,2545.548,0.0,1198.094,7230.651000000001,16890.943,11698.181,,92006.338,4.798,24709.294,65.277,36.023,5394.9710000000005,2021.657,388.775,274.304,67.22,0.0
2023-11-26 21:45:00+00:00,183.81088256835935,10.372388315200803,207.07582092285156,232.021533203125,202.4382476806641,408.0489999999999,149.755,146.898,362.88400000000007,311.023,4676.831999999999,563.9799999999999,-864.2439999999999,270.716,,85.102,842.3790000000001,1238.677,155.532,,3629.039,518.394,380.136,311.05499999999995,10.08,30154.734999999997,10991.809,2519.951,7.198,1151.869,7224.954000000001,16893.837000000003,11717.081,,91504.557,4.797,29031.264000000003,61.443000000000005,36.028,5414.937,2008.826,384.01699999999994,274.29499999999996,33.626999999999995,0.0
2023-11-26 21:50:00+00:00,177.41187133789063,-21.25325217247009,198.05768737792968,235.96620483398436,213.73016357421875,360.0,152.62599999999998,138.226,377.971,279.97999999999996,4470.143000000001,588.015,-1726.6330000000005,270.727,,91.145,899.2049999999999,1189.013,161.287,,3629.647,501.157,699.856,298.06,10.092,29798.983999999997,11015.543,2507.4530000000004,0.0,1198.293,7226.966,16911.040999999997,11717.927,,91756.288,9.608,29032.309,65.277,72.01500000000001,5318.718,2021.759,388.787,272.21500000000003,67.216,0.0
2023-11-26 21:55:00+00:00,184.50592956542968,-35.92730293273926,203.91441040039064,249.35923461914064,213.73016357421875,408.015,155.54100000000005,146.85700000000003,378.008,342.102,4446.755999999999,575.973,-865.1709999999999,270.669,,87.701,890.991,1156.011,167.035,,3628.555,518.4010000000001,838.1380000000001,311.05600000000004,10.077000000000002,30048.793,10943.188,2494.6049999999996,0.0,1197.811,7218.433,16871.261,11739.02,,91230.848,4.804,29376.09499999999,61.43499999999999,36.012,5336.948,2021.695,398.404,274.29100000000005,67.227,0.0
2023-11-26 22:00:00+00:00,183.5969085693359,-21.40196533203125,202.67501831054688,225.83539428710935,213.73016357421875,408.014,155.507,138.238,468.687,311.062,4481.648999999999,576.044,-432.12,270.764,,60.91,891.0110000000001,1410.783,178.55000000000004,,3626.659000000001,518.337,691.1600000000001,336.966,10.089,30047.674,10968.922000000002,2469.65,7.195,1198.172,7220.298999999999,16912.393,11697.089000000002,,90982.007,4.8020000000000005,29374.977999999996,61.434000000000005,36.018,5395.147,2034.859,393.598,274.307,67.167,0.0
2023-11-26 22:05:00+00:00,186.68399963378903,17.607411432266236,210.4936706542969,215.59773864746097,210.09327697753903,408.088,149.747,146.888,453.65,279.95799999999997,4942.423,564.018,-864.0220000000002,270.69,,65.234,834.287,1036.7279999999998,155.53199999999998,,3629.313000000001,518.4449999999999,457.9179999999999,336.90500000000003,10.076,30333.358999999997,11039.644,2444.547,0.0,1197.928,7210.587999999999,16891.207000000002,11718.718,,90720.59900000002,9.611,29027.428999999996,69.117,36.032,5433.594,2021.826,388.782,272.188,67.18199999999999,0.0
2023-11-26 22:10:00+00:00,189.9263153076172,38.674930572509766,205.50071411132816,212.48772888183595,210.09327697753903,359.99899999999997,152.63900000000004,138.24900000000002,362.887,342.13499999999993,5161.336,575.958,-863.333,282.23099999999994,,79.057,882.8100000000001,1149.187,178.554,,3627.483999999999,466.55300000000005,319.662,311.031,15.133,30035.131,11063.514,2444.247,7.199,1244.309,7221.055,16890.025,11697.426,,90974.443,4.805,29380.060000000005,65.297,35.997,5414.801,2021.546,384.034,274.32900000000006,33.592,0.0
2023-11-26 22:15:00+00:00,186.2662841796875,81.87546844482422,204.63702087402345,222.8341735839844,210.09327697753903,408.057,155.522,146.874,377.95,279.949,5448.446,552.0059999999999,0.0,282.25,,71.276,923.43,1202.267,195.887,,4837.327,518.3489999999999,414.729,298.124,10.075,29857.915,10992.195,2406.443,0.0,1197.993,7217.813,16911.799,11717.96,,90721.848,4.804,29718.73,61.432,35.999,5894.171,2021.876,393.622,287.246,67.15599999999999,0.0
2023-11-26 22:20:00+00:00,187.62261657714845,99.14613189697266,216.6998962402344,232.1293731689453,211.58152770996097,383.897,158.40099999999998,138.242,362.912,311.021,5702.123,575.9680000000001,-864.656,316.797,,67.39399999999999,866.65,1347.879,149.76399999999998,,3628.551,518.426,630.738,310.98500000000007,10.08,30478.268999999993,11040.417999999998,2394.312,0.0,1198.116,7218.875,16914.586,11695.525,,90716.335,9.595,29201.913,65.29100000000001,35.992000000000004,6450.99,2021.919,398.372,280.804,67.202,0.0
2023-11-26 22:25:00+00:00,194.74046020507816,80.93665618896485,203.12318420410156,231.13577270507812,211.58152770996097,383.9210000000001,152.633,146.894,453.57,342.15099999999995,5713.866,551.979,-1295.855,339.84000000000003,,71.28200000000001,955.886,1212.33,172.844,,3628.842,501.1700000000001,768.951,349.975,10.081,29947.76,11016.704,2368.429,7.199,1244.1129999999998,7214.935,16913.428999999996,11697.097000000002,,90464.928,4.803,29205.767,65.269,35.994,6489.754000000001,2021.501,393.583,280.83500000000004,67.185,0.0
2023-11-26 22:30:00+00:00,197.09473266601563,82.84130477905273,202.73268432617184,225.05140380859376,211.58152770996097,408.082,152.65800000000002,138.274,453.613,279.927,5691.427,552.0029999999999,-864.2520000000001,351.35699999999997,,77.326,874.716,1089.631,155.501,,3626.351,535.614,622.0759999999999,323.96100000000007,10.08,30295.587,10968.034000000003,2381.415,0.0,1198.045,7209.607000000001,16912.741,11676.674,,90202.777,4.803,29375.135,61.448,72.01700000000001,6432.304000000001,2022.028,384.016,291.622,67.175,0.0
2023-11-26 22:35:00+00:00,195.77465209960937,110.35593719482422,209.85863342285157,225.5296661376953,197.361328125,383.899,149.749,138.226,377.98,311.02799999999996,5817.477000000001,575.98,-864.2389999999999,351.39500000000004,,70.41999999999999,834.265,1271.823,184.281,,3630.266000000001,501.2030000000001,466.54,311.05,10.074,29935.26,11040.102,2343.865,7.2010000000000005,1244.1,7207.586,16912.04,11696.552,,90714.098,4.801,29029.046,65.265,36.001999999999995,6431.597,2021.76,388.789,336.93899999999996,67.216,0.0
2023-11-26 22:40:00+00:00,188.5579071044922,60.331217193603514,204.84412536621093,222.77542724609376,197.361328125,407.96899999999994,155.53300000000002,146.871,377.995,311.078,5655.769,576.0339999999999,-863.283,351.34600000000006,,82.50899999999999,899.1709999999999,1241.952,218.88500000000005,,3631.921,466.494,380.162,311.075,10.085,30050.283999999996,10967.589,2418.907,0.0,1198.1239999999998,7212.771999999999,16911.637,11676.624000000002,,90724.753,9.592,28860.634,61.45399999999999,36.004000000000005,6451.874000000001,2021.601,393.607,315.361,33.624,0.0
2023-11-26 22:45:00+00:00,177.97821960449218,75.35044784545899,208.7084045410156,219.70443420410157,197.361328125,384.02400000000006,158.393,138.253,393.091,311.01,5437.306999999999,564.008,-863.1030000000001,351.33000000000004,,94.168,842.3299999999999,1165.822,247.667,,3627.211,518.4490000000001,466.562,311.05699999999996,15.12,30049.649,10967.934,2482.487,7.204000000000001,1244.2679999999998,7209.089999999999,16913.575,11655.192,,90723.538,4.801,29030.007,65.28099999999999,35.952999999999996,6431.928,2021.9179999999997,393.604,311.011,67.197,0.0
2023-11-26 22:50:00+00:00,177.6907501220703,94.0402587890625,218.04635314941407,224.58511962890623,207.674072265625,383.9620000000001,155.52100000000002,146.865,453.64,311.046,5645.589,563.979,-864.0139999999999,357.129,,101.52,810.126,1010.24,230.42,,3628.563000000001,518.409,630.703,362.876,10.075,30387.722,10991.576,2494.798,0.0,1198.082,7218.770999999999,16892.525,11674.658,,91491.483,4.8,29031.31,65.26899999999999,36.003,6470.370000000001,2008.824,383.969,328.33900000000006,67.189,0.0
2023-11-26 22:55:00+00:00,185.9391357421875,68.68727798461914,212.0352569580078,239.38751525878905,207.674072265625,384.026,158.421,138.23399999999998,453.61,311.05100000000004,5598.082,575.966,-432.119,368.612,,95.915,850.5020000000001,1281.751,241.89599999999996,,4840.0689999999995,518.3750000000001,665.3209999999999,311.069,10.079,30375.477000000003,10968.013000000004,2507.052,0.0,1244.099,7216.544,16912.335,11677.088999999998,,91240.904,9.598,29030.637,61.44999999999999,36.015,6450.490000000001,2021.512,393.634,334.82,67.122,0.0
2023-11-26 23:00:00+00:00,183.26324157714845,107.25087127685546,203.29259338378907,241.3068389892578,207.674072265625,407.98,149.765,142.56800000000004,362.925,311.024,5610.111,563.992,-863.793,362.926,,90.285,874.768,1232.0009999999995,230.412,,3629.17,518.36,648.0279999999999,311.06000000000006,10.083,30066.316,10967.320000000002,2507.576,7.199,1198.0000000000002,7218.475,16889.690000000002,11653.971,,91492.889,4.796,29026.699,65.288,72.03299999999999,6528.043,2021.815,388.809,332.625,67.201,0.0
2023-11-26 23:05:00+00:00,182.58377685546876,115.9883819580078,207.17079467773436,222.78892517089844,209.41651916503903,359.963,158.38899999999998,138.214,393.12500000000006,311.067,5852.275,564.0240000000001,-432.1149999999999,374.407,,83.803,874.7810000000002,1106.293,247.688,,3627.878,535.708,509.742,311.046,10.079,30213.254999999997,10991.854,2495.0209999999997,0.0,1244.1,7215.128,16893.112,11696.971,,91239.888,4.796,29203.143000000004,61.431,35.973,6413.573,2021.737,398.393,334.75600000000003,67.231,0.0
2023-11-26 23:10:00+00:00,186.29898376464843,119.89197082519532,206.08135681152345,225.67998352050785,209.41651916503903,407.99799999999993,161.288,146.88000000000002,378.00900000000007,311.004,6727.762,563.978,-431.879,374.3649999999999,,96.336,931.5,1082.88,241.889,,3628.346,483.86,406.059,349.929,10.082,30276.763999999996,11015.995,2494.657,7.192,1244.062,7212.317,16912.557,11697.185,,91241.659,9.595,29034.314999999995,69.11699999999999,36.021,6470.015,2021.846,379.195,339.099,33.644999999999996,0.0
2023-11-26 23:15:00+00:00,185.49617614746097,146.10445556640624,211.2827270507813,229.87124938964843,209.41651916503903,383.958,152.644,138.23200000000003,468.745,311.075,6832.036000000002,564.009,-863.8130000000001,357.169,,95.472,1028.7289999999998,1202.259,247.71299999999997,,3627.914,535.652,380.164,323.99100000000004,10.078,29902.673,11041.47,2482.267999999999,0.0,1198.186,7202.741,16911.870000000003,11718.031,,90973.507,4.805,29027.737,69.12499999999999,36.003,6489.218000000001,2021.68,388.805,347.78900000000004,67.168,0.0
2023-11-26 23:20:00+00:00,179.91806640625,139.1977294921875,216.44320373535157,215.53304443359377,206.86717224121097,383.91,161.28699999999998,207.353,438.46400000000006,311.043,6681.123000000001,575.9939999999999,-432.098,351.303,,93.74500000000002,898.984,1182.435,207.338,,3627.255,518.409,440.609,311.047,15.123,30126.551,10991.235,2469.405,0.0,1198.2099999999998,7209.735000000001,16891.817,11696.826,,90978.087,9.601,29206.81,57.590999999999994,36.001999999999995,6489.615,2021.947,388.797,341.274,67.24,0.0
2023-11-26 23:25:00+00:00,187.24916381835936,124.97364654541016,225.4243041992187,217.98313598632816,206.86717224121097,407.97,164.145,216.01000000000005,362.86,311.01300000000003,6658.07,576.012,-864.677,351.399,,95.912,818.215,1215.542,161.315,,3629.739,535.704,604.8779999999999,324.001,10.086,30077.1,11015.981,2469.7699999999995,7.195,1244.123,7215.128,16913.413,11697.161999999998,,91237.78900000002,4.8,29204.448000000004,69.11800000000001,36.001,6432.538,2021.789,398.355,332.6650000000001,67.196,0.0
