Unnamed: 0,kW_site_1,kW_site_2,kW_site_3,kW_site_4,kW_site_5,kW_site_6,kW_site_7,kW_site_8,kW_site_9,kW_site_10,kW_site_11,kW_site_12,kW_site_13,kW_site_14,kW_site_15,kW_site_21,kW_site_22,kW_site_23,kW_site_24,kW_site_25,kW_site_26,kW_site_27,kW_site_28,kW_site_29,kW_site_30,kW_site_31,kW_site_32,kW_site_33,kW_site_34,kW_site_35,kW_site_36,kW_site_37,kW_site_38,kW_site_39,kW_site_40,kW_site_41,kW_site_42,kW_site_43,kW_site_44,kW_site_45,kW_site_46,kW_site_47,kW_site_48,kW_site_49,kW_site_50
2024-05-01 03:40:00+00:00,127.8687759399414,243.7021453857422,120.3528579711914,160.9329376220703,195.0768280029297,359.96500000000003,400.332,69.099,393.14,435.414,7845.407000000001,599.9950000000001,23325.001,,0.0,90.287,1142.136,599.662,910.0179999999998,,9676.1,812.145,1572.415,894.2180000000001,5.0409999999999995,26442.776,13019.549,1940.3,7.196,2857.1789999999996,9717.662,17323.441,20852.698,,88393.07800000001,792.01,31622.704000000005,111.35600000000002,395.987,5241.625,2021.842,216.027,,33.582,16.321
2024-05-01 03:45:00+00:00,123.1748794555664,243.65445251464843,123.69611511230468,163.48651123046875,195.0768280029297,359.96299999999997,394.534,82.08000000000001,377.992,466.573,7903.104000000001,600.062,22898.401,,0.0,85.973,1061.105,523.784,725.8299999999999,,37502.894,794.908,1425.5570000000002,907.139,10.084,26542.971,13561.090999999997,1940.503,0.0,4146.596,9718.537,17303.296,21208.074,,88117.98399999998,647.93,31445.93,103.689,396.0210000000001,5183.486,2021.817,215.992,,67.203,12.0
2024-05-01 03:50:00+00:00,125.96681060791016,246.87281188964843,118.35097808837892,166.23859252929688,191.15426635742188,359.86600000000004,385.918,77.74,408.183,404.407,7902.085000000001,599.9929999999999,23328.283000000003,,0.0,84.66099999999999,980.141,525.274,777.5029999999999,,67731.60500000001,812.1160000000001,1373.79,920.2140000000002,10.078,26692.462,13438.609999999995,1915.094,7.209,5622.081,9720.651,17277.614,21230.427000000003,,88396.14300000001,648.006,31622.708,107.522,432.02,5222.7029999999995,2021.932,215.979,,33.614,9.12
2024-05-01 03:55:00+00:00,127.21090393066406,231.2382934570313,115.34668579101564,168.13150329589843,191.15426635742188,359.93299999999994,391.674,86.40100000000001,393.141,466.59399999999994,7741.49,587.995,22893.518999999993,,0.0,85.54100000000001,1004.338,620.476,829.491,,68957.473,812.176,1425.709,881.173,10.076,26443.435000000005,12601.286000000002,1927.697,0.0,5621.395,9721.943999999998,17301.908000000003,21254.516,,88128.387,561.626,31623.668000000005,107.52,395.955,5260.874,2034.639,441.691,,67.17699999999999,20.401
2024-05-01 04:00:00+00:00,123.6570541381836,231.74420776367188,126.06649475097656,169.82471618652343,191.15426635742188,359.92600000000004,383.06000000000006,73.444,393.11,435.433,7765.361999999999,612.033,23331.712,,0.0,85.10600000000001,1012.578,610.1119999999999,858.2519999999998,,67742.774,794.954,1511.999,881.3700000000001,10.075,26940.762,13619.622,1940.469,0.0,5621.8949999999995,9700.879,17303.197999999997,21230.974,,88120.94900000001,503.948,31795.119,107.507,432.021,5222.687,2021.6979999999996,364.802,,33.602999999999994,3.8400000000000007
2024-05-01 04:05:00+00:00,119.71197204589843,233.54921875,116.15575561523436,166.7867462158203,193.9346160888672,360.021,377.276,69.10999999999999,378.009,404.3560000000001,7130.08,611.923,22895.729000000003,,0.0,84.675,1012.346,499.9829999999999,1031.079,,67728.487,794.86,1598.3760000000002,868.365,10.075,26543.884,13621.024,1915.376,7.198,5529.332,9723.339,17302.212,21251.58,,88394.473,1329.543,31971.714,103.673,431.99799999999993,5260.9349999999995,2021.7509999999995,1017.63,,33.61,17.038999999999998
2024-05-01 04:10:00+00:00,130.24603271484375,223.8985595703125,113.29237823486328,170.24104919433594,193.9346160888672,336.034,368.658,73.441,393.149,435.513,7119.433999999999,576.014,22896.708,,0.0,84.668,1101.708,415.122,1036.744,,68948.94599999998,777.638,1468.802,855.287,10.087,26516.928999999996,13439.489,1927.534,0.0,5714.02,9718.401000000002,17300.307,21229.303,,87601.642,1368.114,31792.791000000005,107.531,360.02899999999994,5260.718,2034.8309999999997,1833.5260000000003,,67.225,9.719
2024-05-01 04:15:00+00:00,129.43288879394532,226.4901123046875,112.59249267578124,163.59197692871095,193.9346160888672,359.98699999999997,365.75000000000006,86.406,378.0139999999999,435.437,6992.733,587.97,22465.488,,0.0,84.67,1166.435,443.449,823.7149999999999,,47174.652,777.5360000000001,1416.9689999999998,881.2729999999999,10.08,26765.928000000004,12540.067,1940.574,7.199,5529.401,9713.19,17280.868,20201.921,,87872.791,1358.299,31792.414999999997,111.359,324.02,5279.255999999999,2021.641,1430.2869999999998,,33.565,11.158
2024-05-01 04:20:00+00:00,124.11971282958984,223.66677856445312,116.60547332763672,157.33025512695312,193.23533630371097,359.989,365.766,90.736,408.245,435.44900000000007,7326.762,588.0550000000001,22895.135,,0.0,89.425,1093.362,510.426,812.173,,37496.557,760.3829999999999,1295.986,868.341,10.080000000000002,26589.366,13559.578,1915.128,0.0,5713.735000000001,9718.057,17279.434999999998,20496.013,,87613.439,1358.454,31451.373,107.521,360.052,5280.511,2034.9,868.851,,67.175,17.880999999999997
2024-05-01 04:25:00+00:00,131.91067199707032,228.35057983398437,118.50418701171876,152.49387817382814,193.23533630371097,335.9920000000001,365.752,77.75800000000001,393.1,435.4810000000001,7372.762999999999,587.997,22464.788999999997,,0.0,85.53200000000001,1044.8849999999998,568.374,817.815,,53223.696,760.374,1477.529,855.375,10.082,26592.526,13559.669,1978.309,7.198,5529.747,9714.133,17299.947999999997,21086.375999999997,,87609.368,1358.4450000000002,31620.978000000003,107.516,359.994,5279.264,2021.602,1152.1730000000002,,33.629000000000005,3.4800000000000004
